NO,都道府県コード又は市区町村コード,都道府県,市区町村名,名称,名称_カナ,設置目的,実施支援の主な区分,住所,方書,緯度,経度,電話番号1,電話番号1_連絡先備考,電話番号2,電話番号2_連絡先備考,内線番号,FAX番号,URL,メールアドレス1,メールアドレス1_連絡先備考,メールアドレス2,メールアドレス2_連絡先備考,法人番号,運営団体名,開催頻度,開催曜日,開催日,開催開始時間,開催終了時間,開催日時特記事項,参加条件,参加費_幼児,参加費_小学生,参加費_中学生,参加費_高校生,参加費_大人,参加費特記事項,予約方法,予約特記事項,定員,フードパントリー実施,テイクアウト実施,学区,ネットワークの加入,追加情報NO,画像,画像_ライセンス,備考
292,140007,神奈川県,川崎市,大家族ふるさと食堂,ダイカゾクフルサトショクドウ,,,川崎市幸区中幸町4-21,,35.53429,139.69220,(090)1708-6635,,,,,,"https://www.facebook.com/furusatosyokudo/?locale=ja_JP

",tutomu-50storm@ab.cyberhome.ne.jp,,,,,,5,火,,18:00,19:00,第4火曜日,,0,0,0,0,500,大学生も無料,,,,,,,,,,,
293,140007,神奈川県,川崎市,喜多こども食堂,キタコドモショクドウ,,,川崎市多摩区中野島1-11-39,,35.62836,139.54781,(044)819-5246,,,,,,https://asfell.co.jp,kita@asfell.co.jp,,,,,,5,月,,17:00,19:00,第3月曜日,,100,100,100,100,100,,,,,,,,,,,,
294,140007,神奈川県,川崎市,日昇こども食堂,ヒガシコドモショクドウ,,,川崎市多摩区中野島6-6-8,,35.63296,139.55273,(044)281-0380,,,,,,https://asfell.co.jp,highashi@asfell.co.jp,,,,,,5,金,,17:00,19:00,第3金曜日,,100,100,100,100,100,,,,,,,,,,,,
295,140007,神奈川県,川崎市,ホッとスペース・和,ホットスペース・ワ,,,川崎市宮前区菅生1-2,,35.59610,139.55620,(090)6101-6470,,,,,,https://hottospacewa.jimdofree.com/,chizuruyamada86936@gmail.com,,,,,,5,木,,15:00,20:00,第2木曜日,,0,0,0,0,200,,,,,,,,,,,,
296,140007,神奈川県,川崎市,ホッとスペース・和,ホットスペース・ワ,,,川崎市宮前区菅生3-43-21,,35.59633,139.54538,(090)6101-6470,,,,,,https://hottospacewa.jimdofree.com/,chizuruyamada86936@gmail.com,,,,,,5,金,,15:00,20:00,第4金曜日,,0,0,0,0,200,,,,,,,,,,,,
297,140007,神奈川県,川崎市,はっぴぃまま子ども食堂,ハッピィママコドモショクドウ,,,川崎市,,35.53081,139.70302,(080)6704-0595,,,,,,,happymama@celdy.jp,,,,,,5,水,,17:00,19:00,第1水曜日,,0,200,200,200,300,,,,,,,,,,,,
298,140007,神奈川県,川崎市,みやざきだいこども食堂,ミヤザキダイコドモショクドウ,,,川崎市宮前区宮崎175-62,,35.59081,139.59721,(070)7461-1598,,,,,,https://www.doremikids.net,doremikids2015@gmail.com,,,,,,4,木,,17:00,19:00,第2木曜日、第4木曜日,,100,100,100,100,300,,,,,,,,,,,,
299,140007,神奈川県,川崎市,まちのテーブル,マチノテーブル,,,川崎市幸区南加瀬2-24-10,,35.54622,139.66206,(080)5037-3119,,,,,,,RXK16162@nifty.com,,,,,,5,水,,16:00,18:00,第3水曜日,,200,200,200,200,200,,,,,,,,,,,,
300,140007,神奈川県,川崎市,桜本こども食堂,サクラモトコドモショクドウ,,,川崎市川崎区桜本1-8-22,,35.52102,139.72128,(044)276-4800,,,,,,,fureaikan@seikyu-sha.com,,,,,,5,,,17:00,19:00,3週間に1回,,100,100,100,100,200,,,,,,,,,,,,
301,140007,神奈川県,川崎市,ホッとカフェ,ホットカフェ,,,川崎市中原区下小田中1-19-21,202,35.57943,139.63736,(044)777-7599,,,,,,https://hotspacenakahara.org/,hotspace.hotcafe@gmail.com,,,,,,4,火,,17:00,19:00,第2火曜日、第4火曜日,,0,0,0,0,0,,,,,,,,,,,,
302,140007,神奈川県,川崎市,みんなのこはるびより食堂,ミンナノコハルビヨリショクドウ,,,川崎市中原区宮内2-15-16,ガーデン桜1F,35.59049,139.63957,(044)982-9177,,,,,,https://www.instagram.com/koharubiyori0801/,kodomo.koharubiyori@gmail.com,,,,,,5,日,,12:00,13:00,第4日曜日,,0,0,0,0,0,,,,,,,,,,,,
303,140007,神奈川県,川崎市,まきまきキッチン,マキマキキッチン,,,川崎市中原区今井南町17-3,,35.57186,139.65353,(090)6036-4546,,,,,,https://makimaki-kitchen.jimdofree.com/,anzaimakiko98@gmail.com,,,,,,5,土,,10:00,14:00,第3土曜日,,0,0,0,0,300,,,,,,,,,,,,
304,140007,神奈川県,川崎市,どり～むキッチン,ドリ～ムキッチン,,,川崎市中原区上平間611-1,,35.55685,139.68138,(090)4375-7099,,,,,,http://hirama-dreamkitchen.space/,4722rcgx@jcom.zaq.ne.jp,,,,,,5,土,,12:00,14:00,第3土曜日,,0,100,100,100,300,,,,,,,,,,,,
305,140007,神奈川県,川崎市,ふらっとリビング,フラットリビング,,,川崎市麻生区栗平2-1-6,小田急マルシェ栗平2F,35.60635,139.48050,(070)8593-1287,,,,,,https://shin-yuri.jimdofree.com/,flatshinyuri@gmail.com,,,,,,5,水,,15:30,17:00,第2水曜日,,0,300,300,300,300,,,,,,,,,,,,
306,140007,神奈川県,川崎市,ワイワイごはん,ワイワイゴハン,,,川崎市麻生区東百合丘3-17-4,3階,35.59669,139.53027,(090)5552-0872,,,,,,,shimozma@gmail.com,,,,,,5,土,,17:00,19:00,,,100,100,200,200,200,,,,,,,,,,,,
307,140007,神奈川県,相模原市,子ども食堂ちゃお！,コドモショクドウチャオ！,,,相模原市中央区富士見2-13-1,,35.56767,139.38019,(070)3524-0408,,,,,,https://kodomoshokudouchao.amebaownd.com/,aprilkaede@gmail.com,,,,,,4,金,,17:00,19:00,第4金曜日,,0,0,0,0,300,,,,,,,,,,,,
308,140007,神奈川県,相模原市,あさみぞみんなの食堂,アサミゾミンナノショクドウ,,,相模原市南区下溝2067,,35.53306,139.38116,(070)8400-0394,,,,,,https://www.sagami-portal.com/hp/dnt10113/,asamizo.community.180701@gmail.com,,,,,,5,日,,11:00,14:00,第2日曜日、第4日曜日,,0,100,100,100,300,,,,,,,,,,,,
309,140007,神奈川県,相模原市,くぬぎこども食堂,クヌギコドモショクドウ,,,相模原市南区相南1-10-10,,35.51709,139.43381,(090)1913-0179,,,,,,https://www.instagram.com/kodomo.k2021/,kunugi.ks@gmail.com,,,,,,5,火,,16:30,17:00,第3火曜日,,,100,,,300,,,,,,,,,,,,
310,140007,神奈川県,相模原市,NPO法人ひよこ広場,エヌピーオーホウジンヒヨコヒロバ,,,相模原市南区相武台団地2-3-5,,35.50938,139.41103,(046)404-0540,,,,,,hiyokohiroba235.jimdofree.com,s.teruko.1951.aug.22@gmail.com,,,,,,5,日,,11:00,13:00,第4日曜日,,0,0,0,0,300,,,,,,,,,,,,
311,140007,神奈川県,相模原市,ぴよにわ子ども食堂,ピヨニワコドモショクドウ,,,相模原市南区相模大野3-3-2,bono相模大野サウスモール3階,35.53003,139.43495,(042)742-1723,,,,,,,piyoniwasagami@gmail.com,,,,,,5,,,18:00,18:40,大学の授業期間に月1回（年7回程度）、開催時間②18：50～19：30,,0,100,100,100,300,,,,,,,,,,,,
312,140007,神奈川県,相模原市,てらこや食堂ラッキーズ,テラコヤショクドウラッキーズ,,,相模原市南区相模大野6-11-25,,35.53029,139.43297,(090)3788-0462,,,,,,https://www.terakoya-luckys.com/,tsluckys1@gmail.com,,,,,,1,月火水木金,,16:30,19:00,,,,0,0,0,0,,,,,,,,,,,,
313,140007,神奈川県,相模原市,そんぽの家城山子ども食堂,ソンポノイエシロヤマコドモショクドウ,,,相模原市緑区原宿南3-17-6,,35.59338,139.30846,(042)783-8081,,,,,,https://www.sompocare.com/service/home/kaigo/H000272/,shiroyama_m@sompocare.com,,,,,,5,土,,11:00,,第3土曜日,,0,0,0,0,300,,,,,,,,,,,,
314,140007,神奈川県,横須賀市,横須賀なかま食堂,ヨコスカナカマショクドウ,,,横須賀市浦賀5-1-2,,35.24750,139.71439,(080)3485-0715,,,,,,,yokosukanekobu@yahoo.co.jp,,,,,,5,火,,17:00,19:00,第4火曜日,,0,0,0,0,0,,,,,,,,,,,,
315,140007,神奈川県,横須賀市,なかよし食堂,ナカヨシショクドウ,,,横須賀市久里浜1-6-8,,35.23035,139.70100,(080)5447-4863,,,,,,https://www.facebook.com/minnna.ibasyo,minakurihama2018@gmail.com,,,,,,5,木,,16:00,17:30,第3木曜日,,300,300,300,300,300,,,,,,,,,,,,
316,140007,神奈川県,横須賀市,よこすかなかながや朝ながや,ヨコスカナカナガヤアサナガヤ,,,横須賀市池上4-5-11,,35.26375,139.64603,(080)3445-7636,,,,,,https://yokosukanakanagaya.com/,yokosukanakanagaya@gmail.com,,,,,,1,月火水木金土,,7:00,8:00,,,0,0,0,0,0,,,,,,,,,,,,
317,140007,神奈川県,横須賀市,よこすかなかながや夜ながや,ヨコスカナカナガヤヨルナガヤ,,,横須賀市池上4-5-11,,35.26375,139.64603,(080)3445-7636,,,,,,https://yokosukanakanagaya.com/,yokosukanakanagaya@gmail.com,,,,,,1,月火水木金土,,7:00,8:00,,,0,0,0,0,0,,,,,,,,,,,,
318,140007,神奈川県,横須賀市,横須賀なかま食堂,ヨコスカナカマショクドウ,,,横須賀市本町2-1,,35.28213,139.66556,(080)3485-0715,,,,,,,yokosukanekobu@yahoo.co.jp,,,,,,5,土,,16:00,19:00,第3土曜日,,0,0,0,0,300,,,,,,,,,,,,
319,140007,神奈川県,横須賀市,ふれあいハッピー食堂,フレアイハッピーショクドウ,,,横須賀市野比2-4-15,カフェハッピーマウス,35.20862,139.68423,(070)1271-4815,,,,,,https://www.facebook.com/moco.moco.374549,eiyou@maekawa-care.co.jp,,,,,,5,,,12:00,15:00,開催時間②17:00～19:00、曜日・時間帯は不定期,,0,0,0,0,,大人は300円以上でご寄付をお願いいたします,,,,,,,,,,,
320,140007,神奈川県,平塚市,平塚バプテスト教会こひつじ食堂,ヒラツカバプテストキョウカイコヒツジショクドウ,,,平塚市豊原町4-5,,35.33364,139.33862,(0463)33-2320,,,,,,https://www.hiratsukabap1950.com/,hirabapbokushi@gmail.com,,,,,,4,金,,17:00,19:00,第3金曜日、第4金曜日,,200,200,200,200,200,,,,,,,,,,,,
321,140007,神奈川県,平塚市,ウエルシア×こども食堂,ウエルシア×コドモショクドウ,,,平塚市四之宮5-25-38,,35.35985,139.35971,(090)4248－9595,,,,,,https://www.facebook.com/miraikeiken,mirai.keiken@gmail.com,,,,,,5,金,,16:00,19:00,第4金曜日,,0,0,0,0,0,,,,,,,,,,,,
322,140007,神奈川県,平塚市,UBAカフェ,ウバカフェ,,,平塚市浅間町1-6,,35.33365,139.34918,(090)4248－9595,,,,,,https://www.facebook.com/miraikeiken,mirai.keiken@gmail.com,,,,,,5,日,,12:00,14:00,第2日曜日,,0,100,100,100,500,,,,,,,,,,,,
323,140007,神奈川県,平塚市,シェアディナー,シェアディナー,,,平塚市浅間町1-6,,35.33365,139.34918,(090)4248－9595,,,,,,https://www.facebook.com/miraikeiken,mirai.keiken@gmail.com,,,,,,5,水,,18:00,19:30,第4水曜日,,0,100,100,100,300,,,,,,,,,,,,
324,140007,神奈川県,平塚市,こども食堂ごはんだよ,コドモショクドウゴハンダヨ,,,平塚市万田1-15-15,,35.33470,139.31187,(090)5550-9491,,,,,,"
",kodomosyokudo.gohandayo@gmail.com,,,,,,5,水,,17:00,19:30,第3水曜日,,0,0,100,100,300,,,,,,,,,,,,
325,140007,神奈川県,平塚市,朝ごはん子ども食堂,アサゴハンコドモショクドウ,,,平塚市明石町19-24,飯塚ビル2F,35.33176,139.34647,(090)4248－9595,,,,,,https://www.facebook.com/miraikeiken,mirai.keiken@gmail.com,,,,,,5,月,,7:00,8:00,第1月曜日,,50,50,50,50,200,,,,,,,,,,,,
326,140007,神奈川県,鎌倉市,ふらっとカフェinおてら食堂,フラットカフェインオテラショクドウ,,,鎌倉市大町4-1-18,,35.31187,139.55740,,,,,,,https://www.flatcafekamakura.com/,flatcafekamakura@gmail.com,,,,,,5,,,13:00,15:00,,,0,0,0,,500,中学生まで無料,,,,,,,,,,,
327,140007,神奈川県,鎌倉市,ふらっとカフェinソンベカフェ,フラットカフェインソンベカフェ,,,鎌倉市御成町13-32,,35.32028,139.54984,,,,,,,https://www.flatcafekamakura.com/,flatcafekamakura@gmail.com,,,,,,5,水,,16:00,18:30,第4水曜日,,0,0,0,,500,中学生まで無料,,,,,,,,,,,
328,140007,神奈川県,鎌倉市,ふらっとカフェin二階堂,フラットカフェインニカイドウ,,,鎌倉市二階堂912-1,,35.32196,139.56573,,,,,,,https://www.flatcafekamakura.com/,flatcafekamakura@gmail.com,,,,,,5,金,,17:30,18:30,第3金曜日,,0,0,0,,500,中学生まで無料,,,,,,,,,,,
329,140007,神奈川県,鎌倉市,チルドレンズカフェきみえ食堂,チルドレンズカフェキミエショクドウ,,,鎌倉市二階堂4-6,,35.32732,139.56436,(046)773-7757,,,,,,https://www.facebook.com/profile.php?id=100043006599284,table4childrenscafe@gmail.com,,,,,,3,水,,17:00,19:00,毎週水曜日,,0,100,100,100,500,,,,,,,,,,,,
330,140007,神奈川県,藤沢市,長後みんなのおうち食堂,チョウゴミンナノオウチショクドウ,,,藤沢市下土棚800-1,,35.40779,139.45694,(070)6566-9018,,,,,,https://www.instagram.com/chogo.every2023.09,suzukyumail918@gmail.com,,,,,,5,日,,11:00,15:00,第3日曜日,,0,0,0,0,200,70歳以上無料,,,,,,,,,,,
331,140007,神奈川県,藤沢市,六会ご縁食堂,ムツアイゴエンショクドウ,,,藤沢市亀井野838-3,,35.38551,139.46472,(080)3405-3272,,,,,,,yo-ka1962@outlook.jp,,,,,,5,木,,17:00,19:00,第4木曜日,,100,100,100,100,300,,,,,,,,,,,,
332,140007,神奈川県,藤沢市,御所見スマイルカフェ,ゴショミスマイルカフェ,,,藤沢市宮原3471,,35.39761,139.40907,(090)9149-6024,,,,,,https://www.facebook.com/rainbowcafe.for.everyone,rainbow.smile.shonan@gmail.com,,,,,,5,月,,17:30,19:30,第2月曜日,,0,0,0,0,200,,,,,,,,,,,,
333,140007,神奈川県,藤沢市,にっこりかりん子ども食堂,ニッコリカリンコドモショクドウ,,,藤沢市城南1-22-7,,35.34780,139.44292,(0466)36-8101,,,,,,,ty-fujisawa@karin.or.jp,,,,,,5,金,,17:30,19:30,第4金曜日,,0,0,0,200,200,,,,,,,,,,,,
334,140007,神奈川県,藤沢市,SOMPO流子ども食堂,ソンポリュウコドモショクドウ,,,藤沢市大庭5131-1,,35.35905,139.44756,(070)1429-8837,,,,,,https://www.sompocare.com/service/zaitaku/dayservice/Z000009/message-detail/236248,hd_fujisawa_m@sompocare.com,,,,,,5,日,,11:00,15:00,第3日曜日,,0,0,0,0,300,,,,,,,,,,,,
335,140007,神奈川県,藤沢市,ゆめちゃん食堂,ユメチャンショクドウ,,,藤沢市渡内1-1-1,,35.34444,139.50267,(090)6538-2134,,,,,,,non_non754@jcom.zaq.ne.jp,,,,,,5,土,,12:00,14:00,第4土曜日,,0,0,0,0,300,,,,,,,,,,,,
336,140007,神奈川県,小田原市,からたちハウス,カラタチハウス,,,小田原市板橋189,,35.24651,139.14253,(090)2179-2823,,,,,,https://www.bing.com/ck/a?!&&p=584af1ea9b74fa79JmltdHM9MTcwMDAwNjQwMCZpZ3VpZD0zMTM3ZGI0MS0wNWIzLTY5MTctMmQ5OS1jOGY5MDQ4MTY4OTImaW5zaWQ9NTI4Ng&ptn=3&ver=2&hsh=3&fclid=3137db41-05b3-6917-2d99-c8f904816892&psq=%e7%a5%9e%e5%a5%88%e5%b7%9d%e7%9c%8c+%e3%81%8b%e3%82%89%e3%81%9f%e3%81%a1%e3%83%8f%e3%82%a6%e3%82%b9&u=a1aHR0cHM6Ly93d3cucHJlZi5rYW5hZ2F3YS5qcC9kb2NzL3N5OC9jbnQvZjUzNjkyOS9wMTIyOTA4My5odG1s&ntb=1,cbd02618@nifty.com,,,,,,3,金,,17:00,20:00,毎週金曜日,,0,0,0,0,0,,,,,,,,,,,,
337,140007,神奈川県,茅ヶ崎市,ほんそん子ども食堂いただきます,ホンソンコドモショクドウイタダキマス,,,茅ヶ崎市本村1-2-14,,35.33498,139.41203,(080)5536-8096,,,,,,https://salondethe.org/,hayakawa.hitomi1963@gmail.com,,,,,,5,木,,17:00,19:00,第1木曜日,,0,0,0,0,300,,,,,,,,,,,,
338,140007,神奈川県,茅ヶ崎市,かんさんち子ども食堂,カンサンチコドモショクドウ,,,茅ヶ崎市松が丘1-1-59,,35.32872,139.42143,(080)5536-8096,,,,,,https://salondethe.org/,hayakawa.hitomi1963@gmail.com,,,,,,5,金,,17:00,19:00,第3金曜日,,0,0,0,0,300,,,,,,,,,,,,
339,140007,神奈川県,茅ヶ崎市,こども食堂Kitchenからから,コドモショクドウキッチンカラカラ,,,茅ヶ崎市ひばりが丘7-23,,35.33261,139.42604,(090)3238-1648,,,,,,,shoji_sato@jcom.zaq.ne.jp,,,,,,5,土,,12:00,14:00,第3土曜日,,0,200,200,200,200,,,,,,,,,,,,
340,140007,神奈川県,茅ヶ崎市,コミュニティー食堂,コミュニティーショクドウ,,,茅ヶ崎市香川3-20-1,香川自治会館,35.35502,139.40263,(060)6024-3133,,,,,,https://renyituantishiawasepeidabian.webnode.jp/,tendeen2008@gmail.com,,,,,,4,日,,11:00,14:30,第2日曜日、第4日曜日,,0,0,0,0,300,,,,,,,,,,,,
341,140007,神奈川県,茅ヶ崎市,こどものわっか,コドモノワッカ,,,茅ヶ崎市小和田1-7-28,2,35.34060,139.42891,(090)9815-9212,,,,,,https://www.instagram.com/clinique_miyasaki/,kodomo@miyasaki-clinic.sakura.ne.jp,,,,,,5,木,,17:00,19:00,第2木曜日,,300,300,300,300,300,,,,,,,,,,,,
342,140007,神奈川県,茅ヶ崎市,こども食堂あかり,コドモショクドウアカリ,,,茅ヶ崎市新栄町13-6,,35.33194,139.40332,(090)7008-4270,,,,,,https://kodomo-smile-gohan.jimdosite.com/,kodomo.smile.gohan@gmail.com,,,,,,4,日,,11:30,14:00,第2日曜日、第4日曜日,,0,100,100,100,300,,,,,,,,,,,,
343,140007,神奈川県,茅ヶ崎市,みんなの居場所,ミンナノイバショ,,,茅ヶ崎市鶴が台9,,35.34953,139.40552,(090)3427-6290,,,,,,,taekoko55jp@yahoo.co.jp,,,,,,4,金,,17:00,19:00,第1金曜日、第3金曜日,,0,100,100,100,300,,,,,,,,,,,,
344,140007,神奈川県,茅ヶ崎市,こども食堂おいしいね,コドモショクドウオイシイネ,,,茅ヶ崎市東海岸北3-9-9,,35.33059,139.41302,,,,,,,https://www.facebook.com/profile.php?id=100057620012075,saiwaikodomo2@gmail.com,,,,,,5,木,,16:30,19:00,第2木曜日,,0,0,0,0,300,,,,,,,,,,,,
345,140007,神奈川県,逗子市,みんなの食堂・みんなのカフェ,ミンナノショクドウ・ミンナノカフェ,,,逗子市久木2-1-1,,35.30230,139.57669,(080)6680-9852,,,,,,https://instagram.com/minnano_cafe_zushi?igshid=MzRlODBiNWFlZA==,yukarin59@hotmail.com,,,,,,5,木,,11:00,16:00,第4木曜日,,0,0,0,0,0,,,,,,,,,,,,
346,140007,神奈川県,逗子市,仲町橋食堂,ナカチョウバシショクドウ,,,逗子市逗子5-12-15,,35.29317,139.58057,(090)9977-8849,,,,,,,bemmegu-1105@t.vodafone.ne.jp,,,,,,6,,,11:00,15:00,,,0,0,0,0,0,,,,,,,,,,,,
347,140007,神奈川県,秦野市,みんなの食堂☆広畑,ミンナノショクドウ☆ヒロハタ,,,秦野市下大槻174-4,,35.36097,139.26088,(090)6471-7073,,,,,,https://minnano-syokudo.jimdofree.com/,minnasyokudo@gmail.com,,,,,,4,金,,18:00,20:00,第1金曜日、第3金曜日,,0,0,0,0,300,,,,,,,,,,,,
348,140007,神奈川県,秦野市,みんなの食堂☆ラパニス,ミンナノショクドウ☆ラパニス,,,秦野市南矢名3-2-1,,35.36889,139.27045,(080)5003-0193,,,,,,,hiromimaeda50@gmail.com,,,,,,3,水,,7:30,8:30,毎週水曜日,,100,100,100,100,100,,,,,,,,,,,,
349,140007,神奈川県,大和市,たまめし食堂,タマメシショクドウ,,,大和市鶴間1-21-19,眞壁ビル3階NPO法人ワーカーズコレクティブチャイルドケア内,35.48709,139.45653,(080)5014-7384,,,,,,https://www.tamameshi.org/,kodomoshokudo.at.yamato@gmail.com,,,,,,5,日,,8:30,14:00,第4日曜日,,0,0,0,0,0,,,,,,,,,,,,
350,140007,神奈川県,大和市,かけはしキッチン,カケハシキッチン,,,大和市下和田262,県営いちょう下和田団地54号棟104号室,35.42771,139.47121,(090)9349-5410,,,,,,https://unitedkanagawa.jimdofree.com/,info.cocoro.makutoo@gmail.com,,,,,,2,,,11:00,14:00,,,0,0,0,0,200,,,,,,,,,,,,
351,140007,神奈川県,大和市,いちょう団地こども食堂,イチョウダンチコドモショクドウ,,,大和市下和田262,いちょう団地,35.42771,139.47121,(080)5677-4956,,,,,,https://www.facebook.com/profile.php?id-100063859080073,kogaschool@gmail.com,,,,,,5,日,,10:00,13:00,第3日曜日,,0,0,0,0,0,,,,,,,,,,,,
352,140007,神奈川県,大和市,わにわに食堂,ワニワニショクドウ,,,大和市桜森3-4-13,桜森スクエア3,35.47253,139.44179,(046)246-7608,,,,,,https://www.npo-sakuranomori.net/wani/,sakurano.mori@iaa.itkeeper.ne.jp,,,,,,3,月木,,15:00,18:00,第1月曜日、第2月曜日、第3木曜日、第4月曜日,,0,0,0,0,300,,,,,,,,,,,,
353,140007,神奈川県,座間市,こぼんのう食堂,コボンノウショクドウ,,,座間市,,35.48864,139.40764,(090)3508-5777,,,,,,https://www.facebook.com/kobon2020nou/about,kobon2020nou@gmail.com,,,,,,5,金,,16:30,18:30,第2金曜日,,0,0,0,0,200,,,,,,,,,,,,
354,140007,神奈川県,座間市,くりはらふれあい食堂,クリハラフレアイショクドウ,,,座間市栗原中央3-29-17,,35.48178,139.41708,(046)257-7210,,,,,,,kurihara.cc@jcom.home.ne.jp,,,,,,5,土,,11:00,13:30,第2土曜日,,,0,0,,,小中学生のみ,,,,,,,,,,,
355,140007,神奈川県,座間市,コチカフェ『みんなの食堂-2,コチカフェ『ミンナノショクドウ-2,,,座間市相模が丘5-30-4,,35.50898,139.42459,(070)1257-6604,,,,,,https://instagram.com/minnano.shokudou?igshid=YTQwZjQ0NmI0OA==&utm_source=qr,cochi.cafe.2019@gmail.com,,,,,,5,水,,17:30,19:30,第4水曜日,,250,250,250,250,250,,,,,,,,,,,,
356,140007,神奈川県,座間市,コチカフェ『みんなの食堂-1,コチカフェ『ミンナノショクドウ-1,,,座間市相模が丘5-9-25,桜ハイツ店左,35.51249,139.42328,(070)1257-6604,,,,,,https://instagram.com/minnano.shokudou?igshid=YTQwZjQ0NmI0OA==&utm_source=qr,cochi.cafe.2019@gmail.com,,,,,,5,水,,16:30,19:00,第3水曜日,,250,250,250,250,350,,,,,,,,,,,,
357,140007,神奈川県,座間市,夜ぽっけ,ヨルポッケ,,,座間市入谷西2-20-15,,35.48908,139.39351,(090)1474-0711,,,,,,https://active-mama-zama.jimdofree.com/,active_mama_zama@yahoo.co.jp,,,,,,5,金,,16:00,19:30,第4金曜日,,,,,,,100円からのカンパ制（0円でも可）,,,,,,,,,,,
